artist,lfm_tags,lfm_listeners,lfm_playcount,lfm_found,tags
AZ,"Hip-Hop, rap, new york, east coast rap, hip hop",569347.0,7231265.0,True,
Aadesh Goud,,1719.0,7613.0,True,
Aakanksha Sharma,,1570.0,6328.0,True,
Aalaap Raju,,6949.0,60954.0,True,
Aalvero,,5.0,6.0,True,
Aaman Trikha,,3353.0,12714.0,True,
Aamir Khan,"Soundtrack, Indian, aamir khan, Hindi, indi",7164.0,38355.0,True,
Aanandi Joshi,,200.0,1319.0,True,
Aaren Hughes,,20657.0,65881.0,True,
Aaro Wichman,,0.0,0.0,False,
Aaron Behrens,,213.0,1130.0,True,
Aaron Carl,"House, deep house, detroit techno, detroit, tech house",20485.0,106793.0,True,
Aaron Espe,"indie pop, folk, indie folk, american, soft rock",152724.0,709791.0,True,
Aaron Gillespie,"christian, acoustic, rock, worship, alternative",19598.0,389978.0,True,
Aaron Kaburick,,0.0,0.0,False,
Aaron Karo,"stand-up, stand-up comedy",3425.0,30600.0,True,
Aaron Kennedy,,52.0,141.0,True,
Aaron Keyes,"Contemporary Praise and Worship, USA, inspirational, christian, Cross Rhythms",12924.0,135745.0,True,
Aaron Kwok,,11315.0,165996.0,True,
Aaron Levy,,334.0,1033.0,True,
Aaron Lewis,"alternative rock, rock, country, singer-songwriter, hard rock",185922.0,1847628.0,True,
Aaron Martin,"ambient, experimental, acoustic, drone, Lo-Fi",33176.0,343811.0,True,
Aaron Pilsan,"Classical, instrumental, contemporary classical, piano, romantic",806.0,5939.0,True,
Aaron Richards,"american, singer-songwriter, United States, electronic",30441.0,228848.0,True,
Aaron Shirk,"USA, trance, underground, dubstep, Melodic Bass",7993.0,86292.0,True,
Aaron Shust,"christian, contemporary christian, christian rock, worship, Aaron Shust",131245.0,1385692.0,True,
Aaron Smith,"House, Hip-Hop, dance, alternative hip-hop, rap",804004.0,8225411.0,True,
Aaron Taylor,"soul, chillout, Neo-Soul, lounge, UK",215360.0,1761334.0,True,
Aaron Trinh,,1000.0,5634.0,True,
Aaron Tveit,"Musical theatre, Broadway, musical, male vocalists, male",208528.0,3252994.0,True,
Aaron Watson,"country, texas country, texas, Honky Tonk, Texas music",80918.0,1253858.0,True,
Aaron Wilburn,american,1894.0,4985.0,True,
Aarthos,,1023.0,5169.0,True,
Aaryan Dinesh Kanagaratnam,,243.0,988.0,True,
Aaryan Shah,"rnb, contemporary rnb, downtempo, soul, Dark-RnB",327849.0,4418626.0,True,
Aashim Gulati,,0.0,0.0,False,
Aashna Hegde,,21.0,118.0,True,
Aastha Gill,"asia, Indian, bollywood, india, delhi",43627.0,331439.0,True,
Aavrutti,,876.0,5232.0,True,
Aazar,"trap, french, electronic, dancehall, aazar",53507.0,253679.0,True,
AbRaw,,445.0,1065.0,True,
Ababeel,,25.0,39.0,True,
Abandoned,"thrash metal, german, germany, deutschland, Deutsche",44268.0,548174.0,True,
Abayomi,"rhythmic, djembe, percussion, african dance",1597.0,4226.0,True,
Abayomy Afrobeat Orquestra,"afrobeat, jazz, latin, brazil, mpb",23726.0,153299.0,True,
Abbath,"black metal, metal, norwegian, Norwegian Black Metal, Norway",68633.0,1451918.0,True,
Abbey Lincoln,"jazz, female vocalists, vocal jazz, blues, jazz vocal",194438.0,1268012.0,True,
Abbie Adi,,0.0,0.0,False,
Abby,"alternative rock, german, mannheim, rock, elektroakustik",53741.0,481622.0,True,
Abby Cates,"indie, singer-songwriter, Ohio",67975.0,519637.0,True,
Abby Vestnys,,0.0,0.0,False,
Abdon Mech,"indie, india",1228.0,6818.0,True,
Abdul Cisse,,445.0,1773.0,True,
Abdul Hannan,"free jazz, jazz, mega rare, pakistan",32077.0,879965.0,True,
Abdullah Ibrahim,"jazz, piano, african, jazz piano, world",143515.0,1621579.0,True,
Abdullah Kasumbi,,1317.0,10189.0,True,
Abdullah Siddiqui,"pakistani, pakistan, Modern Desi",9522.0,120499.0,True,
Abel Korzeniowski,"Soundtrack, instrumental, contemporary classical, composer, polish",425698.0,7534418.0,True,
Abel Pintos,"argentina, folklore argentino, latin, folk rock, folk",54446.0,1058761.0,True,
Abelation,"dub, psychedelic, glitch hop, experimental, american",18342.0,130380.0,True,
Aberdeen,"indie pop, twee, Sarah Records, twee pop, dream pop",68744.0,709316.0,True,
Aberola,,12535.0,39567.0,True,
Abfahrt Hinwil,"idm, ambient, electronic, experimental, electronica",51486.0,662139.0,True,
Abhay Deol,Lesser Known Yet Slightly Streamable Artists,142.0,975.0,True,
Abhay Jodhpurkar,Indian,21617.0,148983.0,True,
Abhijeet,"bollywood, Indian, Hindi, bollywood film, india",79001.0,907581.0,True,
Abhijeet Srivastava,"pop, film music, india",20561.0,201871.0,True,
Abhijit Vaghani,,411.0,3221.0,True,
Abhijith Ravikumar,,11.0,64.0,True,
Abhilasha Sinha,"indie pop, Indian",4496.0,30600.0,True,
Abhinash Mishra,,0.0,0.0,False,
Abhirami Ajai,,51.0,422.0,True,
Abhishek Kapur,,0.0,0.0,False,
Abhishek Lal,,1.0,1.0,True,
Abhishek Pughazh,,167.0,684.0,True,
Abid Brohi,,26.0,52.0,True,
Abidaz,"swedish, hip hop, Sweden, Hip-Hop, hiphop",24985.0,320564.0,True,
Abigail Bailey,spotify,3029.0,9363.0,True,
Abigail Barlow,"pop, UK, female vocalists, england, us",41273.0,336399.0,True,
Abigail Hodges,,1.0,2.0,True,
Abin Fang,,6550.0,56030.0,True,
Abject,"hardstyle, electronic, techno, Hardbass, punk",13996.0,87245.0,True,
Aborted,"death metal, Brutal Death Metal, grindcore, goregrind, deathgrind",208205.0,10101351.0,True,
Above & Beyond,"trance, progressive trance, vocal trance, electronic, dance",846195.0,25842946.0,True,
Abraham Boba,"pop, spanish, swing, singer-songwriter, crooner",4565.0,112329.0,True,
Abraham Mateo,"pop, male vocalist, spanish, spain, male vocalists",164180.0,2612579.0,True,
Abram,"spanish hip-hop, rap, hip hop, Hip-Hop, alicante",5322.0,69068.0,True,
Abrar Ul Haq,,6890.0,59999.0,True,
Abrissgebeat,elektro-hands up trance,2853.0,13840.0,True,
Absent,"death metal, Brutal Death Metal, polish, melodic hardcore, Technical Death Metal",25560.0,4224254.0,True,
Absofacto,"indie, BIRP, experimental, acoustic, indie pop",432588.0,4421326.0,True,
Absolute Valentine,"synthwave, retrowave, electronic, french, synth",116302.0,1331694.0,True,
Abstract,"Progressive metal, Dark metal, instrumental metal, Atmospheric Dark Metal, metalcore",63576.0,1594146.0,True,
Abstract Void,"synthwave, blackgaze, Post-Black Metal, Blackwave, atmospheric black metal",13123.0,261381.0,True,
Absu,"black metal, thrash metal, blackened thrash metal, death metal, black Thrash metal",116427.0,3624523.0,True,
Abulon,,21.0,39.0,True,
Abyss & Judge,"hardstyle, techno, hard techno, Shuffle, jumpstyle",27909.0,191802.0,True,
Academy of Ancient Music,"Classical, baroque, instrumental, early music, early music performer",43412.0,326368.0,True,
Academy of St Martin in the Fields Chorus,"choir, choral, chorus",10665.0,24454.0,True,
Academy of St. Martin in the Fields,"Classical, orchestral, instrumental, baroque, vocal",128274.0,812075.0,True,
Academy of St. Martin in the Fields Chamber Ensemble,"United Kingdom, mozart",4581.0,47809.0,True,
Acadêmicos Do Salgueiro,"carnaval, samba, samba enredo, brazil, brazilian",7184.0,77333.0,True,
Accept,"heavy metal, hard rock, german, metal, Power metal",714497.0,21914011.0,True,
Access to Arasaka,"idm, ambient, glitch, experimental, industrial",43314.0,2604259.0,True,
Ace Aura,"dubstep, Brostep, EDM, electronic, Colour Bass",31813.0,599990.0,True,
Ace Ventura,"progressive trance, psytrance, progressive psytrance, psychedelic, trance",102092.0,1048964.0,True,
Acerina Y Su Danzonera,"All, cuban, danzon, cuba, real man music",5792.0,46807.0,True,
AcesToAces,future funk,87410.0,748993.0,True,
Aceyalone,"Hip-Hop, underground hip-hop, rap, hip hop, underground hip hop",171201.0,2146546.0,True,
Achayan,,39.0,140.0,True,
Achillea,"new age, ambient, chillout, ethereal, electronic",164489.0,1826168.0,True,
Achint,"instrumental, Soundtrack, Indian, Hindi, scam1992",20068.0,233125.0,True,
Achu,"infantil, 31 minutos, Achu, chancho en piedra",6388.0,94994.0,True,
Aché Cubano,,134.0,1916.0,True,
Acid Arab,"House, electronic, techno, france, jihad Techno",79647.0,992310.0,True,
Acid Ghost,"dream pop, shoegaze, Lo-Fi, indie, good",478502.0,5897366.0,True,
Acid Horse,"industrial, ebm, industrial rock, Wax Trax, electronic",10767.0,69786.0,True,
Acid Pauli,"techno, experimental, electronic, House, deep house",115821.0,1034342.0,True,
Acil Servis,"turkish rock, turkish, turkish: rock, rock, blues",8360.0,126244.0,True,
Acnatro,,2832.0,20182.0,True,
Acoustic Covers Culture,,235.0,4372.0,True,
Acoustic Guitar Collective,,8660.0,76384.0,True,
Acoustic Syndicate,"bluegrass, folk rock, North Carolina, jam band, bluegrass artist",8579.0,66289.0,True,
AcousticTrench,"guitar, acoustic, classical guitar, acoustic guitar, fingerstyle guitar",15725.0,170636.0,True,
Acranius,"Brutal Death Metal, Slamming Brutal Death Metal, death metal, deathcore, brutal deathcore",39866.0,740814.0,True,
Acti,"hardstyle, hard house, subground, electro house, Hard Trance",31645.0,185549.0,True,
Action Bronson,"Hip-Hop, rap, underground hip-hop, new york, hip hop",801069.0,25534382.0,True,
Activator,"hardstyle, techno, Hardbass, Stoner Rock, italian",50737.0,400807.0,True,
Actor Siddharth,,53.0,401.0,True,
Actress,"idm, electronic, experimental, techno, dubstep",471649.0,10390763.0,True,
Acústicos & Valvulados,"rock gaucho, rock, brazilian, brasil, brazil",24162.0,594255.0,True,
Ad Dios,"new age, ambient, hobbit radio, USA, lord of the rings",1464.0,34869.0,True,
Ad-Apt,"UK, vocalist, emcee, hype man",1768.0,7825.0,True,
Ada,"minimal, techno, electronic, electro, minimal techno",170464.0,1320019.0,True,
Ada Betsabe,,464.0,3237.0,True,
Ada Ehi,"christian, religious, nigerian, west african, Contemporary Gospel",2912.0,37713.0,True,
Ada Falcón,"tango, latin, female vocalists, tango argentino, bandoneon",2642.0,18538.0,True,
Ada Zhuang,"chinese, China",8504.0,121299.0,True,
Adalberto Santiago,"salsa, puerto rico, latin, world, male vocalists",130251.0,1003139.0,True,
Adalberto Álvarez y su Son,"cuban, world, latino, All, salsa",5906.0,39090.0,True,
Adam Beyer,"techno, minimal, electronic, minimal techno, hard techno",202540.0,1738662.0,True,
Adam Bryanbaum Wiltzie,"ambient, piano, drone, electronic, Soundtrack",12033.0,134184.0,True,
Adam Calhoun,"country rap, country, rap",21019.0,445287.0,True,
Adam Chanler-Berat,"Musical theatre, Broadway, male vocalists",4164.0,35488.0,True,
Adam Cheng,,3647.0,25953.0,True,
Adam Christopher,"pop, acoustic, electro, lindo, christopher",62240.0,310517.0,True,
Adam Driver,"USA, 20s, actor, actors, Saturday Night Live",1658.0,12876.0,True,
Adam F,"Drum and bass, jungle, electronic, Drum n Bass, dnb",269491.0,2079696.0,True,
Adam Ferrara,"comedy, stand-up comedy",4192.0,33799.0,True,
Adam Freeland,"breakbeat, electronic, breaks, dance, electronica",170446.0,1423488.0,True,
Adam French,"acoustic, singer-songwriter, congleton, british, singer songwriter",37470.0,305962.0,True,
Adam Grupper,,465.0,1629.0,True,
Adam Guettel,"musical, United States, 21st century",12546.0,195953.0,True,
Adam Jensen,"electronic, indie, alternative, rock, USA",213445.0,3819790.0,True,
Adam Johnson,"idm, minimal, techno, electronic, electronica",49952.0,359968.0,True,
Adam Lambert,"pop, rock, glam, American Idol, pop rock",1243679.0,41479157.0,True,
Adam Levine,"pop, male vocalists, maroon 5, pop rock, guys i would sleep with",344170.0,3425071.0,True,
Adam Lukas,,1607.0,10003.0,True,
Adam Melchor,"folk, singer-songwriter, indie pop, american, male vocalists",308515.0,4755899.0,True,
Adam Mitchell,,40580.0,212496.0,True,
Adam Oh,"Hip-Hop, rap",67821.0,634173.0,True,
Adam Pascal,"musical, rock, Rent, Broadway, musicals",109077.0,1524255.0,True,
Adam Plachetka,,295.0,3470.0,True,
Adam Port,"House, minimal, electronic, techno, dj",454457.0,4054285.0,True,
Adam Sandler,"comedy, alternative, funny, humor, rock",410524.0,3024588.0,True,
Adam Steffey,"bluegrass, mandolin, under 2000 listeners, lesser known yet streamable artists, Carrie Underwood",6801.0,52153.0,True,
Adam Ten,Israel,49074.0,266659.0,True,
Adam Turley,"singer-songwriter, indie, american, United States",37616.0,348262.0,True,
Adam White,"trance, techno, dance, electronic, techno - trance - electronica",14087.0,69819.0,True,
Adamlar,"turkish, reggae, alternative rock, Psychedelic Rock, All",61451.0,5170765.0,True,
Adamovich,,3276.0,25156.0,True,
Adan Jodorowsky,,21983.0,156602.0,True,
Adan La Amenaza,"Mambo Chileno, mambo, genero urbano, popeton",7490.0,63742.0,True,
Adana Twins,"deep house, House, electronic, electro, german",112745.0,694595.0,True,
Adara,"pop, indie, dance, electronic, female vocalists",7358.0,45773.0,True,
Adaro,"hardstyle, medieval, folk rock, folk, german",55828.0,959662.0,True,
Adarsh Rao,"folk, indie, Indian, Hindie",6779.0,53617.0,True,
Adason Lo,"cpop, C-pop",771.0,4589.0,True,
Adassa,"Reggaeton, rnb, dancehall, All, colombian",9570.0,53222.0,True,
Addal,"All, Italy",41339.0,177154.0,True,
Addict.,"sad, italian, Lo-Fi, Italy",48418.0,390229.0,True,
Addie Nicole,,26.0,501.0,True,
Addy,"j-pop, indie pop, indie rock, J-rock, United States",20335.0,114153.0,True,
Adeba,,3.0,4.0,True,
Adekunle Gold,"nigeria, afrobeats, african, africa, nigerian",126136.0,1883607.0,True,
Adel Poursamadi,,23.0,102.0,True,
Adele,"soul, female vocalists, british, singer-songwriter, indie",5525015.0,312268561.0,True,
Adeline Verver,,47635.0,313529.0,True,
Adelitas Way,"alternative rock, hard rock, post-grunge, rock, modern rock",434688.0,8122880.0,True,
Adelmo Gauna,,140.0,567.0,True,
Adem & Murat,turkish,9233.0,43025.0,True,
Adema,"Nu Metal, alternative rock, rock, metal, Nu-metal",925812.0,17110905.0,True,
Aden x Asme,"swedish, rap, hip hop",18027.0,909150.0,True,
Adeva,"House, soul, dance, vocal house, Soulful house",53167.0,291947.0,True,
Adhemar De Campos,"christian, funky, groovy, acoustic, adoracao",16467.0,202923.0,True,
Adhvik,"india, kannada, Kannadiga, karnataka",1178.0,7502.0,True,
Adi Oasis,"funk, rnb, jazz, pop, female vocalists",464080.0,2907081.0,True,
Adiistation,,4.0,31.0,True,
Adithya Gopi,,0.0,0.0,False,
Adithya RK,,1015.0,7401.0,True,
Aditi Bhavaraju,,868.0,5117.0,True,
Aditi Sagar,,80.0,321.0,True,
Aditi Shankar,,175.0,1141.0,True,
Aditi Singh Sharma,"female vocalist, pop, desi, bollywood, india",23213.0,157170.0,True,
Aditya A,"pop, india",44024.0,583156.0,True,
Aditya Iyengar,,597.0,2939.0,True,
Aditya Narayan,india,14448.0,107740.0,True,
Aditya Rao,,1926.0,8073.0,True,
Aditya Rikhari,"Indian, india, Hindie",76475.0,3111112.0,True,
Aditya Yadav,,3904.0,26207.0,True,
Adlomusic,"nerdcore, underground rap, spanish rap, spanish hip-hop, rap anime",1015.0,30102.0,True,
Admiral P,"reggae, norwegian, dancehall, Norway, Norwegian Reggae",44004.0,529284.0,True,
Adnan Sami,"Hindi, pakistani, bollywood, desi, Indian",68540.0,614312.0,True,
Ado,"j-pop, japanese, utaite, female vocalists, pop",654646.0,73040021.0,True,
Adolescent's Orquesta,"salsa, latin, venezuela, tropical, salsa romantica",291064.0,5531133.0,True,
Adolescents,"punk, hardcore punk, punk rock, hardcore, 80s",366139.0,5867735.0,True,
Adolphe Adam,"Classical, french, opera, romantic, ballet",147229.0,851608.0,True,
Adolphson & Falk,"synthpop, swedish, synth pop, pop, electronic",70167.0,637671.0,True,
Adon,"USA, black metal",47357.0,305732.0,True,
Adonai,"reggae, christian, polish, rock, Progressive Metalcore",11826.0,93472.0,True,
Adones,,112.0,1419.0,True,
Adoniran Barbosa,"samba, mpb, brasil, brazilian, brazil",419340.0,7135611.0,True,
Adonis,"acid house, House, Chicago House, Acid, electronic",107399.0,671873.0,True,
Adoo,"Adoo, rap, champagne, Addo, Adooo",10071.0,54884.0,True,
Ados,"rap, hiphop, underground, Turkish Rap, battle rap",8060.0,213284.0,True,
Adrenalize,"hardstyle, electronic, hard rock, danish, brazil",59764.0,898029.0,True,
Adrian Barba,"anime, ballads, black metal, j-pop, mexico",35481.0,530628.0,True,
Adrian Chandler,,2255.0,16544.0,True,
Adrian Daniel,"soul, electronic, alternative, rnb, Neo-Soul",27641.0,213471.0,True,
Adrian Lau,"Hip-Hop, rap",985.0,7408.0,True,
Adrian Sherwood,"dub, electronic, reggae, experimental, On-U Sound",47090.0,455555.0,True,
Adriana Arydes,"pop, gospel, brasil, brazil, singer",9816.0,124128.0,True,
Adriana Calcanhotto,"mpb, female vocalists, brazilian, brasil, brazil",421136.0,11551084.0,True,
Adriana Partimpim,,106242.0,827630.0,True,
Adriana Proenza,"indie, alternative, lofi, spanish, spain",13051.0,69454.0,True,
Adriana Varela,"tango, argentina, female vocalists, latin, tango argentino",54478.0,457565.0,True,
Adriano Luz,,13.0,29.0,True,
Adriatique,"tech house, deep house, electronic, House, Melodic House",161386.0,1542981.0,True,
Adriel Flete,,0.0,0.0,False,
Adrina Thorpe,"female vocalists, singer-songwriter, alternative, singer-songwriters, kgrl",7733.0,65780.0,True,
Adrián Otero,"blues, pop, electric blues",950.0,6976.0,True,
Adronity,,1324.0,8181.0,True,
Adryana E A Rapaziada,"samba, Pagode, brazilian, brazilian music, musica brasileira",19298.0,158510.0,True,
Adso Alejandro,"hip hop, spanish",4818.0,29395.0,True,
Advait,"Indian, Lo-Fi, Hindie",9694.0,108976.0,True,
Advaita,"Indian, Fusion Rock, indian rock, Psychedelic Rock, Fusion",8341.0,151461.0,True,
Adventure Club,"dubstep, electronic, dance, Filthstep, indie",330868.0,4724127.0,True,
Adventurer,"post-hardcore, experimental, Progressive rock, Progressive, Swancore",35812.0,584999.0,True,
Adzmilli,,9702.0,100724.0,True,
Ae:ther,"techno, deep techno, germany, afterlife",12234.0,70181.0,True,
Aeoliah,"new age, ambient, relax, space, Meditation",75787.0,914290.0,True,
Aeolian Kammerchor,,734.0,5261.0,True,
Aera,"Progressive rock, krautrock, Jazz Rock, Fusion, german",20275.0,137242.0,True,
Aerosmith,"hard rock, classic rock, rock, 80s, 70s",4657788.0,129169376.0,True,
Aesma Daeva,"symphonic metal, Gothic Metal, Female fronted metal, darkwave, Gothic",95838.0,1357791.0,True,
Aesthetic Perfection,"ebm, dark electro, industrial, electronic, electro-industrial",125846.0,5314200.0,True,
Aestivum,,26868.0,77262.0,True,
Aether,"trip-hop, downtempo, electronic, instrumental hip-hop, abstract hip-hop",166846.0,2960898.0,True,
Aevum,"Power metal, Gothic Metal, death metal, metal, Female fronted metal",3687.0,41072.0,True,
Aexcit,"House, deep house, Chill House",33059.0,181497.0,True,
Affect,"Hip-Hop, underground hip-hop, jazz-rap, jazz-hop, SPb",1146.0,6881.0,True,
Afgan,"pop, indonesia, male vocalists, jazz, easy listening",75658.0,1752176.0,True,
Afgrund,"grindcore, Crust, swedish, crustgrind, hardcore",15353.0,516046.0,True,
African Children's Choir,"african, worship, contemporary christian, praise and worship, christian",3515.0,24579.0,True,
Africania,"ijexa, afoxe",2336.0,13231.0,True,
Afrika 70,nigeria,2035.0,3888.0,True,
Afrika Bambaataa,"Hip-Hop, funk, electro, electronic, hip hop",256611.0,1434839.0,True,
Afrika Pratt-Ansa,,0.0,0.0,False,
Afro B,"UK, london, british, england, britain",127375.0,978994.0,True,
Afro Bros,"dutch, netherlands, afro, Reggaeton, afro bros",34814.0,245194.0,True,
Afro Nursery Rhymes,,52.0,113.0,True,
Afro-X,"hip hop, rap, Rap Nacional, brazilian, brazilian rap",1254.0,4710.0,True,
Afrocidade,"brasil, brazil, Nacional, brazilian, Bahia",22979.0,297565.0,True,
Afrojack,"House, electro house, Progressive House, electronic, electro",939764.0,10549202.0,True,
Afroman,"rap, Hip-Hop, reggae, comedy, hip hop",975516.0,8601907.0,True,
Afrosound Choir,,6.0,71.0,True,
Afrostringz,,88.0,206.0,True,
Afsal,,3691.0,25537.0,True,
Afsal Thuvoor,,0.0,0.0,False,
Afsana Khan,female vocalist,23502.0,311064.0,True,
After Forever,"symphonic metal, Gothic Metal, Female fronted metal, metal, Gothic",362913.0,14431815.0,True,
After The Burial,"metalcore, deathcore, Progressive Metalcore, mathcore, Progressive",254587.0,11272884.0,True,
